ID,Distance,Variety,Treatment,Management
R_W5_T3_94,0.524035088,RUDAWA,3,Biological
R_W5_T3_129,0.43122807,RUDAWA,3,Biological
R_W5_T3_100,0.513157895,SALTO,3,Biological
R_W5_T3_104,0.450175439,SALTO,3,Biological
R_W5_T3_122,0.457368421,SALTO,3,Biological
R_W5_T4_87,0.547192982,ATOL,4,Chemical
R_W5_T4_91,0.514561404,ATOL,4,Chemical
R_W5_T4_139,0.530526316,ATOL,4,Chemical
R_W5_T4_81,0.530701754,DESIREE,4,Chemical
R_W5_T4_107,0.510175439,DESIREE,4,Chemical
R_W5_T4_115,0.491052632,DESIREE,4,Chemical
R_W5_T4_118,0.530877193,JELLY,4,Chemical
R_W5_T4_136,0.471052632,JELLY,4,Chemical
R_W5_T4_140,0.53245614,JELLY,4,Chemical
R_W5_T4_90,0.526140351,KRAB,4,Chemical
R_W5_T4_114,0.513333333,KRAB,4,Chemical
R_W5_T4_116,0.527017544,KRAB,4,Chemical
R_W5_T4_78,0.438070175,PASJA_POMORSKA,4,Chemical
R_W5_T4_109,0.617894737,PASJA_POMORSKA,4,Chemical
R_W5_T4_110,0.558947368,PASJA_POMORSKA,4,Chemical
R_W5_T4_85,0.551754386,RUDAWA,4,Chemical
R_W5_T4_113,0.562807018,RUDAWA,4,Chemical
R_W5_T4_134,0.494210526,RUDAWA,4,Chemical
R_W5_T4_79,0.498245614,SALTO,4,Chemical
R_W5_T4_84,0.526140351,SALTO,4,Chemical
R_W5_T4_137,0.501052632,SALTO,4,Chemical
R_W5_T5_11,0.481929825,ATOL,5,Chemical
R_W5_T5_13,0.450526316,ATOL,5,Chemical
R_W5_T5_69,0.527368421,ATOL,5,Chemical
R_W5_T5_10,0.462807018,DESIREE,5,Chemical
R_W5_T5_12,0.475438596,DESIREE,5,Chemical
R_W5_T5_48,0.465789474,DESIREE,5,Chemical
R_W5_T5_19,0.451929825,JELLY,5,Chemical
R_W5_T5_21,0.472982456,JELLY,5,Chemical
R_W5_T5_45,0.459473684,JELLY,5,Chemical
R_W5_T5_18,0.523508772,KRAB,5,Chemical
R_W5_T5_41,0.496315789,KRAB,5,Chemical
R_W5_T5_68,0.523333333,KRAB,5,Chemical
R_W5_T5_14,0.461052632,PASJA_POMORSKA,5,Chemical
R_W5_T5_37,0.455614035,PASJA_POMORSKA,5,Chemical
R_W5_T5_39,0.465789474,PASJA_POMORSKA,5,Chemical
R_W5_T5_15,0.469298246,RUDAWA,5,Chemical
R_W5_T5_20,0.453859649,RUDAWA,5,Chemical
R_W5_T5_49,0.537719298,RUDAWA,5,Chemical
R_W5_T5_43,0.443157895,SALTO,5,Chemical
R_W5_T5_46,0.497894737,SALTO,5,Chemical
R_W5_T5_65,0.462807018,SALTO,5,Chemical
R_W5_T6_1,0.504736842,ATOL,6,Chemical
R_W5_T6_29,0.552631579,ATOL,6,Chemical
R_W5_T6_35,0.450350877,ATOL,6,Chemical
R_W5_T6_5,0.519824561,DESIREE,6,Chemical
R_W5_T6_25,0.514912281,DESIREE,6,Chemical
R_W5_T6_56,0.504912281,DESIREE,6,Chemical
R_W5_T6_33,0.453157895,JELLY,6,Chemical
R_W5_T6_51,0.474561404,JELLY,6,Chemical
R_W5_T6_55,0.457894737,JELLY,6,Chemical
R_W5_T6_22,0.519473684,KRAB,6,Chemical
R_W5_T6_23,0.532982456,KRAB,6,Chemical
R_W5_T6_62,0.511578947,KRAB,6,Chemical
R_W5_T6_4,0.61754386,PASJA_POMORSKA,6,Chemical
R_W5_T6_24,0.504385965,PASJA_POMORSKA,6,Chemical
R_W5_T6_57,0.488947368,PASJA_POMORSKA,6,Chemical
R_W5_T6_27,0.551929825,RUDAWA,6,Chemical
R_W5_T6_54,0.535789474,RUDAWA,6,Chemical
R_W5_T6_61,0.512105263,RUDAWA,6,Chemical
R_W5_T6_6,0.515614035,SALTO,6,Chemical
R_W5_T6_32,0.5,SALTO,6,Chemical
R_W5_T6_50,0.617017544,SALTO,6,Chemical
R_W5_T2_147,0.77,ATOL,2,Biological
R_W5_T2_173,0.444385965,ATOL,2,Biological
R_W5_T2_196,0.509473684,ATOL,2,Biological
R_W5_T2_190,0.409649123,DESIREE,2,Biological
R_W5_T2_197,0.468947368,DESIREE,2,Biological
R_W5_T2_200,0.483333333,DESIREE,2,Biological
R_W5_T2_146,0.427017544,JELLY,2,Biological
R_W5_T2_171,0.442105263,JELLY,2,Biological
R_W5_T2_192,0.436491228,JELLY,2,Biological
R_W5_T2_193,0.455964912,KRAB,2,Biological
R_W5_T2_198,0.530175439,KRAB,2,Biological
R_W5_T2_203,0.537719298,KRAB,2,Biological
R_W5_T2_142,0.460877193,PASJA_POMORSKA,2,Biological
R_W5_T2_164,0.447368421,PASJA_POMORSKA,2,Biological
R_W5_T2_191,0.461578947,PASJA_POMORSKA,2,Biological
R_W5_T2_143,0.483333333,RUDAWA,2,Biological
R_W5_T2_170,0.453508772,RUDAWA,2,Biological
R_W5_T2_172,0.595087719,RUDAWA,2,Biological
R_W5_T2_145,0.439298246,SALTO,2,Biological
R_W5_T2_169,0.445263158,SALTO,2,Biological
R_W5_T2_175,0.408070175,SALTO,2,Biological
R_W5_T3_77,0.444210526,ATOL,3,Biological
R_W5_T3_125,0.48,ATOL,3,Biological
R_W5_T3_132,0.411754386,ATOL,3,Biological
R_W5_T3_74,0.410526316,DESIREE,3,Biological
R_W5_T3_92,0.468070175,DESIREE,3,Biological
R_W5_T3_103,0.480175439,DESIREE,3,Biological
R_W5_T3_71,0.429649123,JELLY,3,Biological
R_W5_T3_130,0.620526316,JELLY,3,Biological
R_W5_T3_133,0.44877193,JELLY,3,Biological
R_W5_T3_76,0.424561404,KRAB,3,Biological
R_W5_T3_124,0.465087719,KRAB,3,Biological
R_W5_T3_128,0.425263158,KRAB,3,Biological
R_W5_T3_98,0.469824561,PASJA_POMORSKA,3,Biological
R_W5_T3_101,0.456315789,PASJA_POMORSKA,3,Biological
R_W5_T3_121,0.500701754,PASJA_POMORSKA,3,Biological
R_W5_T3_72,0.419649123,RUDAWA,3,Biological
R_W5_T3_94,0.507894737,RUDAWA,3,Biological
R_W5_T3_129,0.415263158,RUDAWA,3,Biological
R_W5_T3_100,0.50122807,SALTO,3,Biological
R_W5_T3_104,0.450175439,SALTO,3,Biological
R_W5_T3_122,0.464912281,SALTO,3,Biological
R_W5_T4_87,0.549473684,ATOL,4,Chemical
R_W5_T4_91,0.505964912,ATOL,4,Chemical
R_W5_T4_139,0.5,ATOL,4,Chemical
R_W5_T4_81,0.489649123,DESIREE,4,Chemical
R_W5_T4_107,0.506842105,DESIREE,4,Chemical
R_W5_T4_115,0.482280702,DESIREE,4,Chemical
R_W5_T4_118,0.478421053,JELLY,4,Chemical
R_W5_T4_136,0.479649123,JELLY,4,Chemical
R_W5_T4_140,0.495964912,JELLY,4,Chemical
R_W5_T4_90,0.479122807,KRAB,4,Chemical
R_W5_T4_114,0.495789474,KRAB,4,Chemical
R_W5_T4_116,0.506666667,KRAB,4,Chemical
R_W5_T4_78,0.427192982,PASJA_POMORSKA,4,Chemical
R_W5_T4_109,0.602631579,PASJA_POMORSKA,4,Chemical
R_W5_T4_110,0.557894737,PASJA_POMORSKA,4,Chemical
R_W5_T4_85,0.486140351,RUDAWA,4,Chemical
R_W5_T4_113,0.548421053,RUDAWA,4,Chemical
R_W5_T4_134,0.487192982,RUDAWA,4,Chemical
R_W5_T4_79,0.458245614,SALTO,4,Chemical
R_W5_T4_84,0.462982456,SALTO,4,Chemical
R_W5_T4_137,0.456315789,SALTO,4,Chemical
R_W5_T5_11,0.438947368,ATOL,5,Chemical
R_W5_T5_13,0.462105263,ATOL,5,Chemical
R_W5_T5_69,0.522807018,ATOL,5,Chemical
R_W5_T5_10,0.424385965,DESIREE,5,Chemical
R_W5_T5_12,0.422280702,DESIREE,5,Chemical
R_W5_T5_48,0.474736842,DESIREE,5,Chemical
R_W5_T5_19,0.44245614,JELLY,5,Chemical
R_W5_T5_21,0.442982456,JELLY,5,Chemical
R_W5_T5_45,0.431578947,JELLY,5,Chemical
R_W5_T5_18,0.466491228,KRAB,5,Chemical
R_W5_T5_41,0.422280702,KRAB,5,Chemical
R_W5_T5_68,0.466842105,KRAB,5,Chemical
R_W5_T5_14,0.39122807,PASJA_POMORSKA,5,Chemical
R_W5_T5_37,0.433684211,PASJA_POMORSKA,5,Chemical
R_W5_T5_39,0.41245614,PASJA_POMORSKA,5,Chemical
R_W5_T5_15,0.42245614,RUDAWA,5,Chemical
R_W5_T5_20,0.427894737,RUDAWA,5,Chemical
R_W5_T5_49,0.448947368,RUDAWA,5,Chemical
R_W5_T5_43,0.444210526,SALTO,5,Chemical
R_W5_T5_46,0.508421053,SALTO,5,Chemical
R_W5_T5_65,0.442105263,SALTO,5,Chemical
R_W5_T6_1,0.470175439,ATOL,6,Chemical
R_W5_T6_29,0.504736842,ATOL,6,Chemical
R_W5_T6_35,0.430526316,ATOL,6,Chemical
R_W5_T6_5,0.490877193,DESIREE,6,Chemical
R_W5_T6_25,0.528947368,DESIREE,6,Chemical
R_W5_T6_56,0.525789474,DESIREE,6,Chemical
R_W5_T6_33,0.422982456,JELLY,6,Chemical
R_W5_T6_51,0.453508772,JELLY,6,Chemical
R_W5_T6_55,0.484736842,JELLY,6,Chemical
R_W5_T6_22,0.493859649,KRAB,6,Chemical
R_W5_T6_23,0.45,KRAB,6,Chemical
R_W5_T6_62,0.460877193,KRAB,6,Chemical
R_W5_T6_4,0.610701754,PASJA_POMORSKA,6,Chemical
R_W5_T6_24,0.510175439,PASJA_POMORSKA,6,Chemical
R_W5_T6_57,0.431929825,PASJA_POMORSKA,6,Chemical
R_W5_T6_27,0.548421053,RUDAWA,6,Chemical
R_W5_T6_54,0.511052632,RUDAWA,6,Chemical
R_W5_T6_61,0.49754386,RUDAWA,6,Chemical
R_W5_T6_6,0.493684211,SALTO,6,Chemical
R_W5_T6_32,0.501754386,SALTO,6,Chemical
R_W5_T6_50,0.558245614,SALTO,6,Chemical
R_W5_T2_147,0.842105263,ATOL,2,Biological
R_W5_T2_173,0.647192982,ATOL,2,Biological
R_W5_T2_196,0.669122807,ATOL,2,Biological
R_W5_T2_190,0.647017544,DESIREE,2,Biological
R_W5_T2_197,0.680877193,DESIREE,2,Biological
R_W5_T2_200,0.62122807,DESIREE,2,Biological
R_W5_T2_146,0.624385965,JELLY,2,Biological
R_W5_T2_171,0.634210526,JELLY,2,Biological
R_W5_T2_192,0.63245614,JELLY,2,Biological
R_W5_T2_193,0.663508772,KRAB,2,Biological
R_W5_T2_198,0.668596491,KRAB,2,Biological
R_W5_T2_203,0.631929825,KRAB,2,Biological
R_W5_T2_142,0.629473684,PASJA_POMORSKA,2,Biological
R_W5_T2_164,0.661052632,PASJA_POMORSKA,2,Biological
R_W5_T2_191,0.611403509,PASJA_POMORSKA,2,Biological
R_W5_T2_143,0.615964912,RUDAWA,2,Biological
R_W5_T2_170,0.660526316,RUDAWA,2,Biological
R_W5_T2_172,0.721403509,RUDAWA,2,Biological
R_W5_T2_145,0.615614035,SALTO,2,Biological
R_W5_T2_169,0.636491228,SALTO,2,Biological
R_W5_T2_175,0.641052632,SALTO,2,Biological
R_W5_T3_77,0.647192982,ATOL,3,Biological
R_W5_T3_125,0.68754386,ATOL,3,Biological
R_W5_T3_132,0.665964912,ATOL,3,Biological
R_W5_T3_74,0.68122807,DESIREE,3,Biological
R_W5_T3_92,0.691403509,DESIREE,3,Biological
R_W5_T3_103,0.677368421,DESIREE,3,Biological
R_W5_T3_71,0.661578947,JELLY,3,Biological
R_W5_T3_130,0.737368421,JELLY,3,Biological
R_W5_T3_133,0.669122807,JELLY,3,Biological
R_W5_T3_76,0.650701754,KRAB,3,Biological
R_W5_T3_124,0.665263158,KRAB,3,Biological
R_W5_T3_128,0.662807018,KRAB,3,Biological
R_W5_T3_98,0.689473684,PASJA_POMORSKA,3,Biological
R_W5_T3_101,0.67122807,PASJA_POMORSKA,3,Biological
R_W5_T3_121,0.675614035,PASJA_POMORSKA,3,Biological
R_W5_T3_72,0.637719298,RUDAWA,3,Biological
R_W5_T3_94,0.64754386,RUDAWA,3,Biological
R_W5_T3_129,0.660701754,RUDAWA,3,Biological
R_W5_T3_100,0.680526316,SALTO,3,Biological
R_W5_T3_104,0.644385965,SALTO,3,Biological
R_W5_T3_122,0.682105263,SALTO,3,Biological
R_W5_T4_87,0.672105263,ATOL,4,Chemical
R_W5_T4_91,0.688245614,ATOL,4,Chemical
R_W5_T4_139,0.686140351,ATOL,4,Chemical
R_W5_T4_81,0.688421053,DESIREE,4,Chemical
R_W5_T4_107,0.690877193,DESIREE,4,Chemical
R_W5_T4_115,0.687719298,DESIREE,4,Chemical
R_W5_T4_118,0.71245614,JELLY,4,Chemical
R_W5_T4_136,0.672105263,JELLY,4,Chemical
R_W5_T4_140,0.664385965,JELLY,4,Chemical
R_W5_T4_90,0.696491228,KRAB,4,Chemical
R_W5_T4_114,0.66877193,KRAB,4,Chemical
R_W5_T4_116,0.691578947,KRAB,4,Chemical
R_W5_T4_78,0.649298246,PASJA_POMORSKA,4,Chemical
R_W5_T4_109,0.757368421,PASJA_POMORSKA,4,Chemical
R_W5_T4_110,0.685964912,PASJA_POMORSKA,4,Chemical
R_W5_T4_85,0.703859649,RUDAWA,4,Chemical
R_W5_T4_113,0.707368421,RUDAWA,4,Chemical
R_W5_T4_134,0.686666667,RUDAWA,4,Chemical
R_W5_T4_79,0.674912281,SALTO,4,Chemical
R_W5_T4_84,0.678596491,SALTO,4,Chemical
R_W5_T4_137,0.652982456,SALTO,4,Chemical
R_W5_T5_11,0.663508772,ATOL,5,Chemical
R_W5_T5_13,0.643684211,ATOL,5,Chemical
R_W5_T5_69,0.64877193,ATOL,5,Chemical
R_W5_T5_10,0.670350877,DESIREE,5,Chemical
R_W5_T5_12,0.667719298,DESIREE,5,Chemical
R_W5_T5_48,0.656842105,DESIREE,5,Chemical
R_W5_T5_19,0.623684211,JELLY,5,Chemical
R_W5_T5_21,0.658070175,JELLY,5,Chemical
R_W5_T5_45,0.617719298,JELLY,5,Chemical
R_W5_T5_18,0.637192982,KRAB,5,Chemical
R_W5_T5_41,0.637017544,KRAB,5,Chemical
R_W5_T5_68,0.661578947,KRAB,5,Chemical
R_W5_T5_14,0.680350877,PASJA_POMORSKA,5,Chemical
R_W5_T5_37,0.650175439,PASJA_POMORSKA,5,Chemical
R_W5_T5_39,0.646491228,PASJA_POMORSKA,5,Chemical
R_W5_T5_15,0.645964912,RUDAWA,5,Chemical
R_W5_T5_20,0.654736842,RUDAWA,5,Chemical
R_W5_T5_49,0.659824561,RUDAWA,5,Chemical
R_W5_T5_43,0.649122807,SALTO,5,Chemical
R_W5_T5_46,0.64122807,SALTO,5,Chemical
R_W5_T5_65,0.622982456,SALTO,5,Chemical
R_W5_T6_1,0.687368421,ATOL,6,Chemical
R_W5_T6_29,0.669649123,ATOL,6,Chemical
R_W5_T6_35,0.633333333,ATOL,6,Chemical
R_W5_T6_5,0.695789474,DESIREE,6,Chemical
R_W5_T6_25,0.679122807,DESIREE,6,Chemical
R_W5_T6_56,0.659824561,DESIREE,6,Chemical
R_W5_T6_33,0.643508772,JELLY,6,Chemical
R_W5_T6_51,0.689473684,JELLY,6,Chemical
R_W5_T6_55,0.644912281,JELLY,6,Chemical
R_W5_T6_22,0.674912281,KRAB,6,Chemical
R_W5_T6_23,0.685614035,KRAB,6,Chemical
R_W5_T6_62,0.687719298,KRAB,6,Chemical
R_W5_T6_4,0.765614035,PASJA_POMORSKA,6,Chemical
R_W5_T6_24,0.676140351,PASJA_POMORSKA,6,Chemical
R_W5_T6_57,0.674035088,PASJA_POMORSKA,6,Chemical
R_W5_T6_27,0.696140351,RUDAWA,6,Chemical
R_W5_T6_54,0.661052632,RUDAWA,6,Chemical
R_W5_T6_61,0.684385965,RUDAWA,6,Chemical
R_W5_T6_6,0.661578947,SALTO,6,Chemical
R_W5_T6_32,0.668947368,SALTO,6,Chemical
R_W5_T6_50,0.736842105,SALTO,6,Chemical
